subject,phase,group,bin_start_min,bin_end_min,active_lever_presses,inactive_lever_presses,session_time
82,SelfAdmin,One,30,40,1,0,30-40 min
82,SelfAdmin,One,40,50,1,3,40-50 min
82,SelfAdmin,One,50,60,0,0,50-60 min
82,SelfAdmin,One,60,70,0,0,60-70 min
82,SelfAdmin,One,70,80,0,0,70-80 min
82,SelfAdmin,One,80,90,0,0,80-90 min
82,SelfAdmin,One,90,100,0,0,90-100 min
82,SelfAdmin,One,100,110,0,0,100-110 min
82,SelfAdmin,One,110,120,0,0,110-120 min
82,SelfAdmin,One,120,130,0,0,120-130 min
82,SelfAdmin,One,130,140,0,0,130-140 min
82,SelfAdmin,One,140,150,0,0,140-150 min
82,SelfAdmin,One,150,160,0,0,150-160 min
82,SelfAdmin,One,160,170,1,0,160-170 min
82,SelfAdmin,One,170,180,1,1,170-180 min
83,SelfAdmin,One,0,10,0,0,0-10 min
83,SelfAdmin,One,10,20,2,1,10-20 min
83,SelfAdmin,One,20,30,0,0,20-30 min
83,SelfAdmin,One,30,40,0,0,30-40 min
83,SelfAdmin,One,40,50,0,0,40-50 min
83,SelfAdmin,One,50,60,0,0,50-60 min
83,SelfAdmin,One,60,70,0,0,60-70 min
83,SelfAdmin,One,70,80,0,0,70-80 min
83,SelfAdmin,One,80,90,0,0,80-90 min
83,SelfAdmin,One,90,100,0,0,90-100 min
83,SelfAdmin,One,100,110,0,0,100-110 min
83,SelfAdmin,One,110,120,0,0,110-120 min
83,SelfAdmin,One,120,130,0,0,120-130 min
83,SelfAdmin,One,130,140,0,0,130-140 min
83,SelfAdmin,One,140,150,0,0,140-150 min
83,SelfAdmin,One,150,160,0,0,150-160 min
83,SelfAdmin,One,160,170,0,0,160-170 min
83,SelfAdmin,One,170,180,0,0,170-180 min
84,SelfAdmin,One,0,10,4,2,0-10 min
84,SelfAdmin,One,10,20,4,1,10-20 min
84,SelfAdmin,One,20,30,1,4,20-30 min
84,SelfAdmin,One,30,40,5,0,30-40 min
84,SelfAdmin,One,40,50,4,4,40-50 min
84,SelfAdmin,One,50,60,3,1,50-60 min
84,SelfAdmin,One,60,70,6,1,60-70 min
84,SelfAdmin,One,70,80,2,1,70-80 min
84,SelfAdmin,One,80,90,1,1,80-90 min
84,SelfAdmin,One,90,100,0,1,90-100 min
84,SelfAdmin,One,100,110,1,1,100-110 min
84,SelfAdmin,One,110,120,2,0,110-120 min
84,SelfAdmin,One,120,130,2,2,120-130 min
84,SelfAdmin,One,130,140,2,0,130-140 min
84,SelfAdmin,One,140,150,2,0,140-150 min
84,SelfAdmin,One,150,160,1,1,150-160 min
84,SelfAdmin,One,160,170,4,1,160-170 min
84,SelfAdmin,One,170,180,2,0,170-180 min
85,SelfAdmin,One,0,10,2,3,0-10 min
85,SelfAdmin,One,10,20,1,2,10-20 min
85,SelfAdmin,One,20,30,2,3,20-30 min
85,SelfAdmin,One,30,40,3,8,30-40 min
85,SelfAdmin,One,40,50,2,0,40-50 min
85,SelfAdmin,One,50,60,3,3,50-60 min
85,SelfAdmin,One,60,70,2,3,60-70 min
85,SelfAdmin,One,70,80,4,4,70-80 min
85,SelfAdmin,One,80,90,1,0,80-90 min
85,SelfAdmin,One,90,100,5,8,90-100 min
85,SelfAdmin,One,100,110,2,5,100-110 min
85,SelfAdmin,One,110,120,2,7,110-120 min
85,SelfAdmin,One,120,130,3,2,120-130 min
85,SelfAdmin,One,130,140,8,2,130-140 min
85,SelfAdmin,One,140,150,3,12,140-150 min
85,SelfAdmin,One,150,160,7,4,150-160 min
85,SelfAdmin,One,160,170,2,5,160-170 min
85,SelfAdmin,One,170,180,5,3,170-180 min
0,SelfAdmin,One,0,10,0,0,0-10 min
0,SelfAdmin,One,10,20,0,0,10-20 min
0,SelfAdmin,One,20,30,0,0,20-30 min
0,SelfAdmin,One,30,40,0,0,30-40 min
0,SelfAdmin,One,40,50,0,0,40-50 min
0,SelfAdmin,One,50,60,0,0,50-60 min
0,SelfAdmin,One,60,70,0,0,60-70 min
0,SelfAdmin,One,70,80,0,0,70-80 min
0,SelfAdmin,One,80,90,0,0,80-90 min
0,SelfAdmin,One,90,100,0,0,90-100 min
0,SelfAdmin,One,100,110,0,0,100-110 min
0,SelfAdmin,One,110,120,0,0,110-120 min
0,SelfAdmin,One,120,130,0,0,120-130 min
0,SelfAdmin,One,130,140,0,0,130-140 min
0,SelfAdmin,One,140,150,0,0,140-150 min
0,SelfAdmin,One,150,160,0,0,150-160 min
0,SelfAdmin,One,160,170,0,0,160-170 min
0,SelfAdmin,One,170,180,0,0,170-180 min
86,SelfAdmin,One,0,10,3,3,0-10 min
86,SelfAdmin,One,10,20,3,3,10-20 min
86,SelfAdmin,One,20,30,1,2,20-30 min
86,SelfAdmin,One,30,40,1,3,30-40 min
86,SelfAdmin,One,40,50,1,0,40-50 min
86,SelfAdmin,One,50,60,0,0,50-60 min
86,SelfAdmin,One,60,70,2,2,60-70 min
86,SelfAdmin,One,70,80,1,1,70-80 min
86,SelfAdmin,One,80,90,3,4,80-90 min
86,SelfAdmin,One,90,100,0,2,90-100 min
86,SelfAdmin,One,100,110,1,3,100-110 min
86,SelfAdmin,One,110,120,0,1,110-120 min
86,SelfAdmin,One,120,130,1,4,120-130 min
86,SelfAdmin,One,130,140,0,0,130-140 min
86,SelfAdmin,One,140,150,5,3,140-150 min
86,SelfAdmin,One,150,160,0,0,150-160 min
86,SelfAdmin,One,160,170,0,4,160-170 min
86,SelfAdmin,One,170,180,2,5,170-180 min
87,SelfAdmin,One,0,10,1,3,0-10 min
87,SelfAdmin,One,10,20,0,8,10-20 min
87,SelfAdmin,One,20,30,1,9,20-30 min
87,SelfAdmin,One,30,40,0,7,30-40 min
87,SelfAdmin,One,40,50,2,5,40-50 min
87,SelfAdmin,One,50,60,2,1,50-60 min
87,SelfAdmin,One,60,70,3,4,60-70 min
87,SelfAdmin,One,70,80,0,16,70-80 min
87,SelfAdmin,One,80,90,1,6,80-90 min
87,SelfAdmin,One,90,100,3,1,90-100 min
87,SelfAdmin,One,100,110,0,4,100-110 min
87,SelfAdmin,One,110,120,2,3,110-120 min
87,SelfAdmin,One,120,130,2,1,120-130 min
87,SelfAdmin,One,130,140,0,7,130-140 min
87,SelfAdmin,One,140,150,0,10,140-150 min
87,SelfAdmin,One,150,160,2,4,150-160 min
87,SelfAdmin,One,160,170,1,11,160-170 min
87,SelfAdmin,One,170,180,2,5,170-180 min
88,SelfAdmin,One,0,10,4,3,0-10 min
88,SelfAdmin,One,10,20,3,0,10-20 min
88,SelfAdmin,One,20,30,3,1,20-30 min
88,SelfAdmin,One,30,40,0,0,30-40 min
88,SelfAdmin,One,40,50,1,0,40-50 min
88,SelfAdmin,One,50,60,2,0,50-60 min
88,SelfAdmin,One,60,70,0,0,60-70 min
88,SelfAdmin,One,70,80,2,0,70-80 min
88,SelfAdmin,One,80,90,2,0,80-90 min
88,SelfAdmin,One,90,100,1,0,90-100 min
88,SelfAdmin,One,100,110,3,0,100-110 min
88,SelfAdmin,One,110,120,1,0,110-120 min
88,SelfAdmin,One,120,130,3,0,120-130 min
88,SelfAdmin,One,130,140,2,0,130-140 min
88,SelfAdmin,One,140,150,4,0,140-150 min
88,SelfAdmin,One,150,160,7,2,150-160 min
88,SelfAdmin,One,160,170,4,1,160-170 min
88,SelfAdmin,One,170,180,6,4,170-180 min
89,SelfAdmin,One,0,10,1,2,0-10 min
89,SelfAdmin,One,10,20,1,1,10-20 min
89,SelfAdmin,One,20,30,1,2,20-30 min
89,SelfAdmin,One,30,40,4,0,30-40 min
89,SelfAdmin,One,40,50,2,0,40-50 min
89,SelfAdmin,One,50,60,2,0,50-60 min
89,SelfAdmin,One,60,70,4,0,60-70 min
89,SelfAdmin,One,70,80,3,1,70-80 min
89,SelfAdmin,One,80,90,3,0,80-90 min
89,SelfAdmin,One,90,100,3,2,90-100 min
89,SelfAdmin,One,100,110,2,0,100-110 min
89,SelfAdmin,One,110,120,3,0,110-120 min
89,SelfAdmin,One,120,130,5,1,120-130 min
89,SelfAdmin,One,130,140,2,1,130-140 min
89,SelfAdmin,One,140,150,2,0,140-150 min
89,SelfAdmin,One,150,160,1,2,150-160 min
89,SelfAdmin,One,160,170,2,0,160-170 min
89,SelfAdmin,One,170,180,1,0,170-180 min
90,SelfAdmin,One,0,10,2,1,0-10 min
90,SelfAdmin,One,10,20,2,1,10-20 min
90,SelfAdmin,One,20,30,2,1,20-30 min
90,SelfAdmin,One,30,40,2,3,30-40 min
90,SelfAdmin,One,40,50,2,1,40-50 min
90,SelfAdmin,One,50,60,2,1,50-60 min
90,SelfAdmin,One,60,70,3,2,60-70 min
90,SelfAdmin,One,70,80,2,3,70-80 min
90,SelfAdmin,One,80,90,2,3,80-90 min
90,SelfAdmin,One,90,100,1,2,90-100 min
90,SelfAdmin,One,100,110,2,5,100-110 min
90,SelfAdmin,One,110,120,0,0,110-120 min
90,SelfAdmin,One,120,130,2,1,120-130 min
90,SelfAdmin,One,130,140,3,2,130-140 min
90,SelfAdmin,One,140,150,3,2,140-150 min
90,SelfAdmin,One,150,160,1,2,150-160 min
90,SelfAdmin,One,160,170,2,4,160-170 min
90,SelfAdmin,One,170,180,1,3,170-180 min
91,SelfAdmin,One,0,10,4,2,0-10 min
91,SelfAdmin,One,10,20,2,1,10-20 min
91,SelfAdmin,One,20,30,4,16,20-30 min
91,SelfAdmin,One,30,40,2,5,30-40 min
91,SelfAdmin,One,40,50,2,4,40-50 min
91,SelfAdmin,One,50,60,2,3,50-60 min
91,SelfAdmin,One,60,70,3,0,60-70 min
91,SelfAdmin,One,70,80,1,7,70-80 min
91,SelfAdmin,One,80,90,4,8,80-90 min
91,SelfAdmin,One,90,100,4,3,90-100 min
91,SelfAdmin,One,100,110,2,3,100-110 min
91,SelfAdmin,One,110,120,2,7,110-120 min
91,SelfAdmin,One,120,130,4,9,120-130 min
91,SelfAdmin,One,130,140,0,0,130-140 min
91,SelfAdmin,One,140,150,1,3,140-150 min
91,SelfAdmin,One,150,160,2,1,150-160 min
91,SelfAdmin,One,160,170,3,4,160-170 min
91,SelfAdmin,One,170,180,4,10,170-180 min
92,SelfAdmin,One,0,10,3,5,0-10 min
92,SelfAdmin,One,10,20,6,7,10-20 min
92,SelfAdmin,One,20,30,5,2,20-30 min
92,SelfAdmin,One,30,40,5,9,30-40 min
92,SelfAdmin,One,40,50,6,10,40-50 min
92,SelfAdmin,One,50,60,5,2,50-60 min
92,SelfAdmin,One,60,70,8,8,60-70 min
92,SelfAdmin,One,70,80,5,20,70-80 min
92,SelfAdmin,One,80,90,2,8,80-90 min
92,SelfAdmin,One,90,100,6,4,90-100 min
92,SelfAdmin,One,100,110,3,9,100-110 min
92,SelfAdmin,One,110,120,5,11,110-120 min
92,SelfAdmin,One,120,130,2,9,120-130 min
92,SelfAdmin,One,130,140,4,7,130-140 min
92,SelfAdmin,One,140,150,7,8,140-150 min
92,SelfAdmin,One,150,160,4,14,150-160 min
92,SelfAdmin,One,160,170,5,21,160-170 min
92,SelfAdmin,One,170,180,8,6,170-180 min
93,SelfAdmin,One,0,10,2,7,0-10 min
93,SelfAdmin,One,10,20,4,9,10-20 min
93,SelfAdmin,One,20,30,4,9,20-30 min
93,SelfAdmin,One,30,40,4,7,30-40 min
93,SelfAdmin,One,40,50,6,3,40-50 min
93,SelfAdmin,One,50,60,4,11,50-60 min
93,SelfAdmin,One,60,70,8,6,60-70 min
93,SelfAdmin,One,70,80,6,12,70-80 min
93,SelfAdmin,One,80,90,8,9,80-90 min
93,SelfAdmin,One,90,100,6,6,90-100 min
93,SelfAdmin,One,100,110,7,7,100-110 min
93,SelfAdmin,One,110,120,5,5,110-120 min
93,SelfAdmin,One,120,130,6,9,120-130 min
93,SelfAdmin,One,130,140,2,6,130-140 min
93,SelfAdmin,One,140,150,5,6,140-150 min
93,SelfAdmin,One,150,160,6,7,150-160 min
93,SelfAdmin,One,160,170,5,6,160-170 min
93,SelfAdmin,One,170,180,5,13,170-180 min
94,SelfAdmin,One,0,10,0,0,0-10 min
94,SelfAdmin,One,10,20,0,1,10-20 min
94,SelfAdmin,One,20,30,1,2,20-30 min
94,SelfAdmin,One,30,40,1,0,30-40 min
94,SelfAdmin,One,40,50,1,2,40-50 min
94,SelfAdmin,One,50,60,2,0,50-60 min
94,SelfAdmin,One,60,70,0,2,60-70 min
94,SelfAdmin,One,70,80,1,1,70-80 min
94,SelfAdmin,One,80,90,2,1,80-90 min
94,SelfAdmin,One,90,100,0,1,90-100 min
94,SelfAdmin,One,100,110,0,1,100-110 min
94,SelfAdmin,One,110,120,1,1,110-120 min
94,SelfAdmin,One,120,130,2,0,120-130 min
94,SelfAdmin,One,130,140,3,1,130-140 min
94,SelfAdmin,One,140,150,0,4,140-150 min
94,SelfAdmin,One,150,160,1,6,150-160 min
94,SelfAdmin,One,160,170,2,1,160-170 min
94,SelfAdmin,One,170,180,1,1,170-180 min
95,SelfAdmin,One,0,10,1,1,0-10 min
95,SelfAdmin,One,10,20,0,2,10-20 min
95,SelfAdmin,One,20,30,3,0,20-30 min
95,SelfAdmin,One,30,40,3,0,30-40 min
95,SelfAdmin,One,40,50,3,1,40-50 min
95,SelfAdmin,One,50,60,2,0,50-60 min
95,SelfAdmin,One,60,70,0,2,60-70 min
95,SelfAdmin,One,70,80,5,1,70-80 min
95,SelfAdmin,One,80,90,1,0,80-90 min
95,SelfAdmin,One,90,100,2,0,90-100 min
95,SelfAdmin,One,100,110,0,0,100-110 min
95,SelfAdmin,One,110,120,3,1,110-120 min
95,SelfAdmin,One,120,130,4,1,120-130 min
95,SelfAdmin,One,130,140,1,0,130-140 min
95,SelfAdmin,One,140,150,2,1,140-150 min
95,SelfAdmin,One,150,160,2,0,150-160 min
95,SelfAdmin,One,160,170,4,0,160-170 min
95,SelfAdmin,One,170,180,2,0,170-180 min
